month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,measure,value,status,data_available
2015-02,2015,2,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2015-02,2015,2,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2015-02,2015,2,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2015-02,2015,2,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,335.0,,1
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2015-02,2015,2,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Active businesses,874304.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Opening businesses,38908.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,838731.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Closing businesses,36091.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,22844.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Entrants,16064.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Temporary closures,22169.0,,1
2015-03,2015,3,Q1,2015-Q1,Canada,CA,National,National,Business sector industries [T004],Exits,13922.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,14250.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,633.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,13609.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,683.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,374.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Entrants,259.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,414.0,,1
2015-03,2015,3,Q1,2015-Q1,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Exits,269.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,3515.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,172.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,3337.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,169.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,124.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Entrants,48.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,123.0,,1
2015-03,2015,3,Q1,2015-Q1,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Exits,46.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,19678.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,794.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,18876.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,833.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,511.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Entrants,283.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,508.0,,1
2015-03,2015,3,Q1,2015-Q1,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Exits,325.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,17333.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,718.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,16611.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,705.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,468.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Entrants,250.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,444.0,,1
2015-03,2015,3,Q1,2015-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Exits,261.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Active businesses,186520.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Opening businesses,6327.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Continuing businesses,180436.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Closing businesses,6366.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Reopening businesses,3571.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Entrants,2756.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Temporary closures,3729.0,,1
2015-03,2015,3,Q1,2015-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Exits,2637.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Active businesses,324822.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Opening businesses,15195.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Continuing businesses,311062.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Closing businesses,12762.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Reopening businesses,8891.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Entrants,6304.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Temporary closures,7630.0,,1
2015-03,2015,3,Q1,2015-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Exits,5132.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,26954.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1126.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,25899.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1012.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,675.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,451.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,628.0,,1
2015-03,2015,3,Q1,2015-Q1,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,384.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Active businesses,25823.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1091.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,24805.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1137.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,661.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Entrants,430.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,656.0,,1
2015-03,2015,3,Q1,2015-Q1,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Exits,481.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,127077.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,6393.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,120886.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,6066.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,3802.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,2591.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,3741.0,,1
2015-03,2015,3,Q1,2015-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,2325.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,139082.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Opening businesses,6462.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Continuing businesses,133027.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Closing businesses,5935.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Reopening businesses,3837.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Entrants,2625.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Temporary closures,3689.0,,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Exits,2246.0,,1
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Active businesses,1262.0,,1
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Opening businesses,65.0,,1
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Continuing businesses,1199.0,,1
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Closing businesses,61.0,,1
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2015-03,2015,3,Q1,2015-Q1,Yukon,YT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Active businesses,1038.0,,1
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Opening businesses,45.0,,1
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Continuing businesses,993.0,,1
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Closing businesses,42.0,,1
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2015-03,2015,3,Q1,2015-Q1,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,341.0,,1
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2015-03,2015,3,Q1,2015-Q1,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Active businesses,874995.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Opening businesses,40063.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,835312.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Closing businesses,39127.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,23093.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Entrants,16970.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Temporary closures,24050.0,,1
2015-04,2015,4,Q2,2015-Q2,Canada,CA,National,National,Business sector industries [T004],Exits,15077.0,,1
2015-04,2015,4,Q2,2015-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,14220.0,,1
2015-04,2015,4,Q2,2015-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,628.0,,1
2015-04,2015,4,Q2,2015-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,13591.0,,1
2015-04,2015,4,Q2,2015-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,647.0,,1
2015-04,2015,4,Q2,2015-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,384.0,,1
