month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,active_businesses,opening_businesses,continuing_businesses,closing_businesses,reopening_businesses,entrants,temporary_closures,exits,net_openings,gross_churn,closure_to_opening_ratio,entrant_share_of_openings,reopening_share_of_openings,exit_share_of_closings,temporary_closure_share_of_closings,formula_check_opening_eq_entrants_plus_reopening,formula_check_closing_eq_exits_plus_tempclosures,suppressed_measure_count,complete_row_all_8_measures
2022-05,2022,5,Q2,2022-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118447.0,6002.0,112484.0,5827.0,3866.0,2136.0,3861.0,1966.0,175.0,11829.0,0.9708430523158947,0.3558813728757081,0.6441186271242919,0.33739488587609406,0.662605114123906,1,1,0,1
2022-06,2022,6,Q2,2022-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118459.0,5838.0,112621.0,5654.0,3746.0,2092.0,3726.0,1928.0,184.0,11492.0,0.9684823569715656,0.35834189791024323,0.6416581020897568,0.3409975238769013,0.6590024761230987,1,1,0,1
2022-07,2022,7,Q3,2022-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118382.0,5941.0,112362.0,6063.0,3589.0,2352.0,3624.0,2439.0,-122.0,12004.0,1.020535263423666,0.3958929473152668,0.6041070526847332,0.40227610094012867,0.5977238990598713,1,1,0,1
2022-08,2022,8,Q3,2022-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118282.0,6035.0,112470.0,6034.0,3685.0,2350.0,3990.0,2044.0,1.0,12069.0,0.99983429991715,0.38939519469759737,0.6106048053024027,0.33874709976798145,0.6612529002320185,1,1,0,1
2022-09,2022,9,Q3,2022-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118450.0,5852.0,112736.0,5792.0,3802.0,2050.0,3716.0,2076.0,60.0,11644.0,0.9897470950102529,0.3503075871496924,0.6496924128503075,0.35842541436464087,0.6415745856353591,1,1,0,1
2022-10,2022,10,Q4,2022-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118483.0,5958.0,112535.0,5976.0,3651.0,2307.0,3759.0,2217.0,-18.0,11934.0,1.0030211480362539,0.38721047331319236,0.6127895266868076,0.3709839357429719,0.6290160642570282,1,1,0,1
2022-11,2022,11,Q4,2022-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118444.0,5975.0,112400.0,6066.0,3766.0,2209.0,3915.0,2151.0,-91.0,12041.0,1.0152301255230125,0.3697071129707113,0.6302928870292887,0.3545994065281899,0.6454005934718101,1,1,0,1
2022-12,2022,12,Q4,2022-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118731.0,6024.0,112791.0,5788.0,3880.0,2144.0,3802.0,1986.0,236.0,11812.0,0.9608233731739708,0.3559096945551129,0.6440903054448871,0.3431237042156185,0.6568762957843814,1,1,0,1
2023-01,2023,1,Q1,2023-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],119497.0,6281.0,113273.0,5731.0,3953.0,2328.0,3792.0,1939.0,550.0,12012.0,0.9124343257443083,0.37064161757681896,0.629358382423181,0.3383353690455418,0.6616646309544582,1,1,0,1
2023-02,2023,2,Q1,2023-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],119667.0,6164.0,113470.0,6012.0,3883.0,2281.0,3952.0,2060.0,152.0,12176.0,0.9753406878650227,0.3700519143413368,0.6299480856586632,0.3426480372588157,0.6573519627411843,1,1,0,1
2023-03,2023,3,Q1,2023-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118890.0,5655.0,113158.0,6250.0,3475.0,2180.0,4278.0,1972.0,-595.0,11905.0,1.1052166224580018,0.385499557913351,0.614500442086649,0.31552,0.68448,1,1,0,1
2023-04,2023,4,Q2,2023-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],118880.0,6309.0,112479.0,6249.0,4066.0,2243.0,4195.0,2054.0,60.0,12558.0,0.990489776509748,0.35552385481058807,0.644476145189412,0.32869259081453034,0.6713074091854697,1,1,0,1
2023-05,2023,5,Q2,2023-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],119424.0,6704.0,112929.0,6056.0,4194.0,2510.0,3968.0,2088.0,648.0,12760.0,0.9033412887828163,0.37440334128878283,0.6255966587112172,0.34478203434610305,0.655217965653897,1,1,0,1
2023-06,2023,6,Q2,2023-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],119740.0,6335.0,113425.0,5981.0,3967.0,2368.0,3894.0,2087.0,354.0,12316.0,0.9441199684293607,0.37379636937647986,0.6262036306235201,0.3489383046313326,0.6510616953686674,1,1,0,1
2023-07,2023,7,Q3,2023-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],119628.0,5750.0,113693.0,5945.0,3606.0,2144.0,3948.0,1997.0,-195.0,11695.0,1.0339130434782609,0.3728695652173913,0.6271304347826087,0.3359125315391085,0.6640874684608915,1,1,0,1
2023-08,2023,8,Q3,2023-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],120009.0,6276.0,113853.0,5806.0,3912.0,2364.0,3751.0,2055.0,470.0,12082.0,0.9251115360101976,0.37667304015296366,0.6233269598470363,0.3539441956596624,0.6460558043403376,1,1,0,1
2023-09,2023,9,Q3,2023-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],120056.0,6275.0,113806.0,6312.0,3803.0,2472.0,3847.0,2465.0,-37.0,12587.0,1.0058964143426294,0.3939442231075697,0.6060557768924303,0.39052598225602025,0.6094740177439797,1,1,0,1
2023-10,2023,10,Q4,2023-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],120346.0,6406.0,113957.0,6076.0,4023.0,2383.0,4099.0,1977.0,330.0,12482.0,0.9484857945675929,0.3719950046831096,0.6280049953168905,0.32537853851217907,0.674621461487821,1,1,0,1
2023-11,2023,11,Q4,2023-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],120557.0,5956.0,114441.0,5825.0,3746.0,2210.0,3699.0,2126.0,131.0,11781.0,0.9780053727333781,0.37105439892545333,0.6289456010745467,0.36497854077253217,0.6350214592274678,1,1,0,1
2023-12,2023,12,Q4,2023-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],120666.0,6237.0,114527.0,6132.0,3858.0,2379.0,3863.0,2269.0,105.0,12369.0,0.9831649831649831,0.38143338143338146,0.6185666185666185,0.37002609262883235,0.6299739073711677,1,1,0,1
2024-01,2024,1,Q1,2024-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121134.0,6750.0,114561.0,6181.0,4231.0,2519.0,3692.0,2489.0,569.0,12931.0,0.9157037037037037,0.3731851851851852,0.6268148148148148,0.4026856495712668,0.5973143504287333,1,1,0,1
2024-02,2024,2,Q1,2024-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121270.0,6382.0,114902.0,6208.0,4004.0,2378.0,3840.0,2368.0,174.0,12590.0,0.9727358194923221,0.3726104669382639,0.6273895330617362,0.38144329896907214,0.6185567010309279,1,1,0,1
2024-03,2024,3,Q1,2024-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121241.0,6110.0,114869.0,6255.0,3876.0,2234.0,3759.0,2496.0,-145.0,12365.0,1.0237315875613748,0.3656301145662848,0.6343698854337152,0.3990407673860911,0.6009592326139088,1,1,0,1
2024-04,2024,4,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121308.0,6631.0,114890.0,6248.0,4223.0,2408.0,3759.0,2489.0,383.0,12879.0,0.942240989292716,0.3631428140551953,0.6368571859448047,0.3983674775928297,0.6016325224071702,1,1,0,1
2024-05,2024,5,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121559.0,6735.0,115025.0,6401.0,4292.0,2443.0,3852.0,2549.0,334.0,13136.0,0.9504083147735709,0.362731997030438,0.637268002969562,0.39821902827683175,0.6017809717231682,1,1,0,1
2024-06,2024,6,Q2,2024-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121456.0,6537.0,114968.0,6641.0,4147.0,2390.0,4076.0,2565.0,-104.0,13178.0,1.0159094385803886,0.3656111366070063,0.6343888633929937,0.38623701249811776,0.6137629875018823,1,1,0,1
2024-07,2024,7,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121770.0,6401.0,115304.0,5995.0,4250.0,2151.0,3407.0,2588.0,406.0,12396.0,0.9365724105608498,0.3360412435556944,0.6639587564443056,0.4316930775646372,0.5683069224353628,1,1,0,1
2024-08,2024,8,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121798.0,6636.0,115241.0,6603.0,3968.0,2668.0,3919.0,2684.0,33.0,13239.0,0.9950271247739603,0.40204942736588306,0.5979505726341169,0.40648190216568225,0.5935180978343177,1,1,0,1
2024-09,2024,9,Q3,2024-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],121990.0,6627.0,115313.0,6502.0,4393.0,2234.0,4077.0,2425.0,125.0,13129.0,0.9811377697298929,0.33710577938735475,0.6628942206126452,0.3729621654875423,0.6270378345124578,1,1,0,1
2024-10,2024,10,Q4,2024-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122119.0,6543.0,115493.0,6429.0,4273.0,2270.0,3737.0,2692.0,114.0,12972.0,0.9825767996331958,0.3469356564267156,0.6530643435732845,0.41872764037953025,0.5812723596204697,1,1,0,1
2024-11,2024,11,Q4,2024-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122336.0,6620.0,115628.0,6468.0,4240.0,2380.0,3876.0,2592.0,152.0,13088.0,0.9770392749244713,0.3595166163141994,0.6404833836858006,0.4007421150278293,0.5992578849721707,1,1,0,1
2024-12,2024,12,Q4,2024-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122411.0,6738.0,115488.0,6930.0,4204.0,2534.0,4193.0,2737.0,-192.0,13668.0,1.0284951024042743,0.37607598693974476,0.6239240130602552,0.39494949494949494,0.6050505050505051,1,1,0,1
2025-01,2025,1,Q1,2025-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122223.0,6624.0,115800.0,6519.0,4325.0,2299.0,3789.0,2730.0,105.0,13143.0,0.9841485507246377,0.34707125603864736,0.6529287439613527,0.41877588587206627,0.5812241141279337,1,1,0,1
2025-02,2025,2,Q1,2025-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122284.0,6521.0,115815.0,6374.0,4439.0,2082.0,3787.0,2587.0,147.0,12895.0,0.9774574451771201,0.31927618463425855,0.6807238153657414,0.40586758707248194,0.5941324129275181,1,1,0,1
2025-03,2025,3,Q1,2025-Q1,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122464.0,6689.0,115771.0,6431.0,4492.0,2197.0,3713.0,2718.0,258.0,13120.0,0.9614292121393332,0.3284496935266856,0.6715503064733144,0.4226403358731146,0.5773596641268854,1,1,0,1
2025-04,2025,4,Q2,2025-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122627.0,6730.0,115958.0,6475.0,4146.0,2584.0,3683.0,2792.0,255.0,13205.0,0.962109955423477,0.38395245170876674,0.6160475482912333,0.43119691119691117,0.5688030888030888,1,1,0,1
2025-05,2025,5,Q2,2025-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122645.0,6657.0,116162.0,6558.0,4356.0,2301.0,3853.0,2705.0,99.0,13215.0,0.9851284362325372,0.34565119423163587,0.6543488057683642,0.4124733150350717,0.5875266849649283,1,1,0,1
2025-06,2025,6,Q2,2025-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122791.0,6593.0,116227.0,6433.0,4349.0,2244.0,3780.0,2653.0,160.0,13026.0,0.9757318367966025,0.34036098892765054,0.6596390110723495,0.41240478781284007,0.5875952121871599,1,1,0,1
2025-07,2025,7,Q3,2025-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122889.0,7221.0,115745.0,7010.0,4443.0,2778.0,,,211.0,14231.0,0.970779670405761,0.3847112588284171,0.6152887411715828,,,1,,0,0
2025-08,2025,8,Q3,2025-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],122922.0,6634.0,116335.0,6607.0,4639.0,1995.0,,,27.0,13241.0,0.9959300572806753,0.3007235453723244,0.6992764546276756,,,1,,0,0
2025-09,2025,9,Q3,2025-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],123366.0,6779.0,116460.0,6458.0,4407.0,2372.0,,,321.0,13237.0,0.9526478831686089,0.349904115651276,0.650095884348724,,,1,,0,0
2025-10,2025,10,Q4,2025-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],123042.0,6246.0,116534.0,6747.0,3942.0,2304.0,,,-501.0,12993.0,1.0802113352545628,0.3688760806916426,0.6311239193083573,,,1,,0,0
2025-11,2025,11,Q4,2025-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],123055.0,6817.0,116175.0,6922.0,4664.0,2153.0,,,-105.0,13739.0,1.015402669796098,0.31582807686665687,0.6841719231333431,,,1,,0,0
2025-12,2025,12,Q4,2025-Q4,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],123289.0,6733.0,116368.0,6770.0,4547.0,2186.0,,,-37.0,13503.0,1.0054953215505718,0.32466953809594534,0.6753304619040547,,,1,,0,0
2015-01,2015,1,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],137565.0,7145.0,129722.0,5836.0,4173.0,2972.0,3603.0,2233.0,1309.0,12981.0,0.8167949615115465,0.4159552134359692,0.5840447865640308,0.38262508567511994,0.61737491432488,1,1,0,1
2015-02,2015,2,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],138803.0,7151.0,131477.0,6001.0,4290.0,2861.0,3769.0,2232.0,1150.0,13152.0,0.839183331002657,0.4000839043490421,0.5999160956509579,0.3719380103316114,0.6280619896683886,1,1,0,1
2015-03,2015,3,Q1,2015-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],139082.0,6462.0,133027.0,5935.0,3837.0,2625.0,3689.0,2246.0,527.0,12397.0,0.918446301454658,0.4062209842154132,0.5937790157845868,0.3784330244313395,0.6215669755686605,1,1,0,1
2015-04,2015,4,Q2,2015-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],139171.0,6648.0,132503.0,6369.0,3821.0,2827.0,3924.0,2445.0,279.0,13017.0,0.9580324909747292,0.42524067388688325,0.5747593261131168,0.38389072067828545,0.6161092793217146,1,1,0,1
2015-05,2015,5,Q2,2015-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],139517.0,6762.0,132785.0,6116.0,4140.0,2622.0,3910.0,2206.0,646.0,12878.0,0.9044661342797988,0.3877551020408163,0.6122448979591837,0.36069326357096143,0.6393067364290386,1,1,0,1
2015-06,2015,6,Q2,2015-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],139463.0,6408.0,133407.0,6411.0,4239.0,2169.0,4175.0,2236.0,-3.0,12819.0,1.0004681647940075,0.33848314606741575,0.6615168539325843,0.3487755420371237,0.6512244579628763,1,1,0,1
2015-07,2015,7,Q3,2015-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],139938.0,6464.0,133312.0,6094.0,3764.0,2700.0,3792.0,2302.0,370.0,12558.0,0.942759900990099,0.4176980198019802,0.5823019801980198,0.3777486051854283,0.6222513948145717,1,1,0,1
2015-08,2015,8,Q3,2015-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],140342.0,6572.0,133829.0,6111.0,4014.0,2558.0,3915.0,2196.0,461.0,12683.0,0.9298539257455873,0.38922702373706636,0.6107729762629337,0.3593519882179676,0.6406480117820325,1,1,0,1
2015-09,2015,9,Q3,2015-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],140115.0,5950.0,133854.0,6389.0,3580.0,2370.0,4148.0,2241.0,-439.0,12339.0,1.073781512605042,0.3983193277310924,0.6016806722689075,0.3507591172327438,0.6492408827672562,1,1,0,1
2015-10,2015,10,Q4,2015-Q4,British Columbia,BC,West,Province/Territory,Business sector industries [T004],140483.0,6813.0,133733.0,6370.0,3982.0,2831.0,4034.0,2336.0,443.0,13183.0,0.9349772493761925,0.41552913547629533,0.5844708645237047,0.36671899529042384,0.6332810047095762,1,1,0,1
2015-11,2015,11,Q4,2015-Q4,British Columbia,BC,West,Province/Territory,Business sector industries [T004],140774.0,6961.0,133699.0,6387.0,4072.0,2889.0,3984.0,2403.0,574.0,13348.0,0.9175405832495331,0.41502657664128717,0.5849734233587128,0.37623297322686705,0.6237670267731329,1,1,0,1
2015-12,2015,12,Q4,2015-Q4,British Columbia,BC,West,Province/Territory,Business sector industries [T004],140240.0,6581.0,134230.0,6560.0,3491.0,3090.0,4279.0,2281.0,21.0,13141.0,0.9968089955933749,0.46953350554626955,0.5304664944537304,0.34771341463414634,0.6522865853658537,1,1,0,1
2016-01,2016,1,Q1,2016-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142512.0,7241.0,134725.0,6035.0,4522.0,2719.0,3659.0,2376.0,1206.0,13276.0,0.8334484187266952,0.3755006214611242,0.6244993785388758,0.3937033968516984,0.6062966031483016,1,1,0,1
2016-02,2016,2,Q1,2016-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],141319.0,6660.0,134432.0,7767.0,4098.0,2562.0,5159.0,2608.0,-1107.0,14427.0,1.1662162162162162,0.3846846846846847,0.6153153153153154,0.3357795802755247,0.6642204197244753,1,1,0,1
2016-03,2016,3,Q1,2016-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],141412.0,6984.0,134684.0,6709.0,4277.0,2707.0,4274.0,2435.0,275.0,13693.0,0.9606242840778924,0.38760022909507447,0.6123997709049256,0.36294529736175285,0.6370547026382472,1,1,0,1
2016-04,2016,4,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],141803.0,7043.0,134784.0,6477.0,4318.0,2725.0,4085.0,2392.0,566.0,13520.0,0.9196365185290359,0.3869089876473094,0.6130910123526906,0.36930677782924193,0.6306932221707581,1,1,0,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],141698.0,6712.0,135075.0,6496.0,3970.0,2742.0,3814.0,2682.0,216.0,13208.0,0.9678188319427891,0.40852205005959474,0.5914779499404053,0.4128694581280788,0.5871305418719212,1,1,0,1
2016-06,2016,6,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],141811.0,6473.0,135753.0,6263.0,4159.0,2314.0,4494.0,1769.0,210.0,12736.0,0.9675575467325815,0.35748493743241155,0.6425150625675884,0.2824524988024908,0.7175475011975092,1,1,0,1
2016-07,2016,7,Q3,2016-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],141962.0,7037.0,134738.0,7065.0,4140.0,2897.0,3973.0,3092.0,-28.0,14102.0,1.0039789683103595,0.4116811141111269,0.588318885888873,0.4376503892427459,0.5623496107572541,1,1,0,1
2016-08,2016,8,Q3,2016-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142084.0,6892.0,135276.0,6811.0,3974.0,2918.0,4030.0,2781.0,81.0,13703.0,0.9882472431804992,0.4233894370284388,0.5766105629715612,0.4083100866245779,0.5916899133754221,1,1,0,1
2016-09,2016,9,Q3,2016-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142165.0,6480.0,135453.0,6532.0,4041.0,2439.0,4440.0,2092.0,-52.0,13012.0,1.0080246913580246,0.3763888888888889,0.6236111111111111,0.320269442743417,0.6797305572565829,1,1,0,1
2016-10,2016,10,Q4,2016-Q4,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142369.0,7187.0,135306.0,6955.0,4338.0,2849.0,4324.0,2631.0,232.0,14142.0,0.9677194935299847,0.3964101850563517,0.6035898149436483,0.37828900071890725,0.6217109992810927,1,1,0,1
2016-11,2016,11,Q4,2016-Q4,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142391.0,7599.0,134795.0,7114.0,4053.0,3546.0,4074.0,3040.0,485.0,14713.0,0.936175812606922,0.46664034741413346,0.5333596525858666,0.4273263986505482,0.5726736013494518,1,1,0,1
2016-12,2016,12,Q4,2016-Q4,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142611.0,7187.0,135620.0,6862.0,4356.0,2831.0,4205.0,2657.0,325.0,14049.0,0.9547794629191596,0.3939056630026437,0.6060943369973564,0.38720489653162343,0.6127951034683765,1,1,0,1
2017-01,2017,1,Q1,2017-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],142762.0,6760.0,135706.0,6992.0,4125.0,2635.0,4451.0,2541.0,-232.0,13752.0,1.034319526627219,0.38979289940828404,0.610207100591716,0.3634153318077803,0.6365846681922197,1,1,0,1
2017-02,2017,2,Q1,2017-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],143927.0,7168.0,136542.0,6104.0,4322.0,2846.0,3780.0,2324.0,1064.0,13272.0,0.8515625,0.3970424107142857,0.6029575892857143,0.38073394495412843,0.6192660550458715,1,1,0,1
2017-03,2017,3,Q1,2017-Q1,British Columbia,BC,West,Province/Territory,Business sector industries [T004],143369.0,7050.0,136431.0,7534.0,4164.0,2886.0,4954.0,2580.0,-484.0,14584.0,1.0686524822695036,0.4093617021276596,0.5906382978723405,0.34244757101141493,0.6575524289885851,1,1,0,1
2017-04,2017,4,Q2,2017-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],143627.0,7089.0,136532.0,6810.0,4351.0,2738.0,4369.0,2441.0,279.0,13899.0,0.9606432501057978,0.38623219071801385,0.6137678092819862,0.35844346549192363,0.6415565345080764,1,1,0,1
2017-05,2017,5,Q2,2017-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],144174.0,7136.0,137263.0,5982.0,4413.0,2723.0,3716.0,2266.0,1154.0,13118.0,0.8382847533632287,0.38158632286995514,0.6184136771300448,0.3788030758943497,0.6211969241056503,1,1,0,1
